,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,win_rate
171,CHALLENGER,Kc0ntIifcTYKYIto0jTGCYNzozQdcbXYC7WmpLxzAnfuqaI,Babe G,898,265,175,True,False,False,False,60.227
172,CHALLENGER,Fk7c1eoLZcQUl4dB-SEMTt0wltTLPb-sYT7bu2ElEbguHBw,zyb,746,207,109,False,False,False,False,65.506
173,CHALLENGER,4I02DWq610jSzoaW9d-cby3RLsrywlMpfoNVqijBoFFROVU,마스크 챙기자,813,488,444,False,False,False,False,52.361
174,CHALLENGER,0xceX97LOyWQ05W4Xv5g4ggzfkNzvTtg5vvlFAwzOV7fzmw,Oct0ber,938,335,286,False,False,False,False,53.945
175,CHALLENGER,ZQYXft6Exkq-LJkp-Eh9xH0XvyhUhnkiWviGekBwcWtUoo0,Lehends,1014,422,361,True,False,False,False,53.895
176,CHALLENGER,7fkQAVMMwkjdTg0k-Vl8Qj9wbs4pRIDCiGhhSAyoFHDGQp4,칼과 창 방패,816,264,238,False,False,False,False,52.59
177,CHALLENGER,70bp_t72xN9IV2Bz9UCffwOsuI5AKAcSaRwh2YhJez724mU,Co24,843,554,500,True,False,False,False,52.562
178,CHALLENGER,b9a4KEMW23VL3BlVtXsRVMN9218YHlafX5XbL-1yDln-qz4,못할 때도 있지,723,412,318,False,False,True,False,56.438
179,CHALLENGER,D0wcCyFFs8QMrxstc2FmYrRDxwfnmiIY8yQ21Z44yUDGCos,impupupu,716,426,375,False,False,False,False,53.184
180,CHALLENGER,GDkUaEOM7t0Z5BV6DRGs9eoP0bKn9YE6V3CwxTUYXO3ZF68,자격이 없습니다,735,711,611,False,False,True,False,53.782
181,CHALLENGER,UU_2oanpgCw5ki94-1lWMe4gdLSFfCm-j8dX1q64G50S4Wg,뒤질게,710,659,635,False,False,True,False,50.927
182,CHALLENGER,IvAcadLmrvnF5Np5-B68uYaixj860Ozww8n-fm_nZjQSDwM,잘해질꺼여,733,466,349,False,False,True,False,57.178
183,CHALLENGER,GdSF0T2cJS0WIiNLCH0GBa1ZEQlcGRpWcCPjDU5K1mpx5-s,아라드,697,356,309,False,False,True,False,53.534
184,CHALLENGER,ycD6VjEkDGUlLYJYRsxFXwMWKRdK8bvI4eptcrvA404SrQ,zzzzzzzzzz3,853,356,292,False,False,False,True,54.938
185,CHALLENGER,EUvT4eoYiJkBolVqF2aS3-VcOfCHPppg7Ykm2y1Jc7pZrzc,HHHHHD,977,472,417,True,False,False,True,53.093
186,CHALLENGER,_Eir8suOwdbJchfjHwJrebp6yLuHVrP3gb26wPToKIlNU_M,zwhy,959,308,251,True,False,False,False,55.098
187,CHALLENGER,USkii7Loc88eBVigVRyGCz14JM7ZKmzAoogdRsdw4p2kj5Q,black svvan,1139,608,521,True,False,False,False,53.853
188,CHALLENGER,Lsd0bKNq8uE_Nh4CVmxXpyahPSZCzRnnaxzpDfzz5M2IxdE,T1 Oner,819,1009,862,False,False,False,False,53.928
189,CHALLENGER,lnSmjo-owxJZnFa20UEgc_bUflFkNevADuMVZzqdVtGljFw,xinnian0,800,319,263,False,False,True,True,54.811
190,CHALLENGER,P9h_rlDT7LtyMu8XmKR7U9Bz_xpOwW0rdyMYPAIkShNaUQI,mla,703,309,270,False,False,True,False,53.368
191,CHALLENGER,gOGZG4VeKpD37ZxZz8gggMyDTRquknsr2Owt44yXxLKO5aU,FPXzhaoAP4506303,1123,445,310,True,False,False,True,58.94
192,CHALLENGER,NLQ3fFWFu5oP7Hwl-U4vmdobCcJq1nb2uhqXV91x_y4ct9L4,xiaozhabi,910,222,96,False,False,False,False,69.811
193,CHALLENGER,Dy0xBIPpXKcHzBHoCQSM95EkQ-T-_w4l0teduSzHVwsq5mw,99River,755,235,195,False,False,True,False,54.651
194,CHALLENGER,_gccZWcLdD7eOO79pkCtI2MdI8VnhVYJuqTsU_Q1jvhAl40,FPXzhaoUP4506303,946,254,139,False,False,False,False,64.631
195,CHALLENGER,83-fQsHPOvAGe9aHzW8pVltTTkWeHidA81UQkH4fgl-koSM,DRX Peach,807,441,376,True,False,False,False,53.978
196,CHALLENGER,SR65WuxubmN1-i7NKFy5RJPnQErALoHNTnRh4TPwrrVLyQI,breakkkk,866,455,414,True,False,False,False,52.359
197,CHALLENGER,3MZqxktVKbxYd0XFmw9A5Pad9In78bcMWpeHQxCcA7vVZmI,남동현,822,428,359,False,False,True,False,54.384
198,CHALLENGER,5MJbpc438H2o4ASOHnKtJnqNp6cBE6XzHShiopiMfDHT_gE,NO BB TOP KING,865,460,403,False,False,False,False,53.302
199,CHALLENGER,RSw8eaiONRMG2VecMSi61l1LEf7E_0d-MZT3N_hsOcMBsDY,정점파이크2,810,225,128,False,False,True,True,63.739
200,CHALLENGER,SdvWktcuPFsxou5FLFZeWgZBEy4dvvRnNdsP5ulr-EYebJ0,갱장헤 엄청나,1322,377,291,True,False,False,False,56.437
201,CHALLENGER,NiBoOt9BdsBl--HavRj5BKXyd7pFXL0Vk9Jj6YCqowTqu5U,shiyigebuwei,985,680,585,True,False,False,False,53.755
202,CHALLENGER,ueeFzz2tF-24Sa2MWafaXZQI3IfNRkluM_go1QcHyfFj5w,SHARK KING,795,190,71,False,False,False,False,72.797
203,CHALLENGER,nVW8jGso0NFchB-SvRw6KR5A1GEMC8BHggz_FufdmBMTmw,JustLikeThatKR,783,365,356,True,False,False,False,50.624
204,CHALLENGER,rOo_ZW6dnPK-JZC9p2pGyoqjuNuw4RLQujseBCIDNUq8nI4,무우오렌지형,1011,622,577,True,False,False,False,51.877
205,CHALLENGER,x-7OhX3hHoOrTIL6BThPKQZQlTWvFv_61YDp9DTxWJ6qjO0,Luuren,933,261,213,True,False,False,False,55.063
206,CHALLENGER,3hnNkFASBQ055iHlUv-s8j85HLQg2htrxgZX6u_KcFS9FOI,pjtL,778,721,670,False,False,False,False,51.833
207,CHALLENGER,g3KU50RCtM4-wNexEjIZa5nSZElqhVENlfVK10c1T8dvlKo,See u AG,774,253,200,False,False,False,False,55.85
208,CHALLENGER,zyq7__Kh2rK8tQY0hDB-2lW53ZvHo2XONtIC4dKqwz3I7Zc,Thal YouTube KR,949,521,508,True,False,False,False,50.632
209,CHALLENGER,atgtiCVQsN8Z6_qmZxA21O2patTQAAU8S1C34qbXqbkGSIg,ZED99,964,443,324,True,False,False,False,57.757
210,CHALLENGER,M6hcTqFZfykwgh3vl5AAfxy7QmSZZ31VAr65woHgOF0nEPw,밧형욱,784,292,247,False,False,True,False,54.174
211,CHALLENGER,p5IRPH5xUVLdPyzTRuo9OI5gHJ4B1TXQyumxIMqtsgCdLV4,EM Envyy,1032,446,385,False,False,False,True,53.67
212,CHALLENGER,uP2AEE3A2Jp5MTUck1pdNoVGdaTRlom0nErSSz6Qn8me-zI,건드리면누누함,688,281,247,False,False,True,True,53.22
213,CHALLENGER,c3EcdV1wZyVr8cLq4GRtCu2-1Uk_H1k89NMCiQV9lTDCEAo,so우울,898,293,234,False,False,False,False,55.598
214,CHALLENGER,pzl2EYgmEe0zNCokbcvQZzF9wt3BmCdLPYmgZ0bYr8PqgIQ,DWG ShowMaker,1660,323,230,True,False,False,True,58.409
215,CHALLENGER,MEhquj6yzoFwfn2ZMRe4FiHqF-WusrUUwJgk7ZoY1tRHonI,Gen G Rascal,830,317,282,False,False,True,False,52.922
216,CHALLENGER,J04oHDDWRQHJfHoVzb48696zzpZ-qmp-jTH-2hylJ1Wdmhk,yyyyxxxxzzzz,663,858,809,False,False,True,False,51.47
217,CHALLENGER,BMBxOXYLhLjfKde94Ncn9R2QiqQGhXGmr2E0CuB-TGOg5KA,Dread00,1343,248,169,False,False,False,False,59.472
218,CHALLENGER,14X8kZtT8R7iqLbf7IkOebGejKBbRvo5_B2Cv0UUNnmgyKk,T1 Closer,828,653,604,True,False,False,False,51.949
219,CHALLENGER,of7HOTmReqpN4JgEz_MlhUna0RfgiVykkXMSV9shG-EV9Q,wuwuwu biemawo,837,352,305,False,False,False,False,53.577
220,CHALLENGER,l3CcU5lXubn8tPa0GfrnZ-by9KD6ztjLwaUVYQYImZxBLxE,IIIllIllIIIIIl,1346,277,185,True,False,False,False,59.957
221,CHALLENGER,LLdR_KjIWvtUfPGbHKE8BJSbSq3xG7bgJ-V3WxobAAULYx0,SANDBOX Ice,783,418,383,False,False,False,False,52.185
222,CHALLENGER,k_fg3E1RkJjC9np6ffmsBdf8RUyVT8pWRzNytTI6aUdJbNg,전지적테디시점,939,387,350,True,False,False,False,52.51
223,CHALLENGER,Gtj8aMpBL-jA7LFOhmb_G1wfrk7N3w8-Qz4m18wtYsrZlNA,EM Envy,708,346,303,False,False,False,False,53.313
224,CHALLENGER,2FSQzQ42vdAFq_3ViS0s9eURywh7PgSKnBS8DQ2kqzSR2Lw,운이필요하 다,843,477,346,False,False,True,True,57.959
225,CHALLENGER,-AA-QehNpeLq0RcUroJdqCYN31T6UoCsIEhIX2uEJO9I-9M,정중지와1,785,293,226,False,False,False,True,56.455
226,CHALLENGER,mJjs0Om8bxOg_c7q9dDb3qZ7N_QNMJLcUqb_QLJZhMuxsVM,I still remember,1164,1172,1031,True,False,False,True,53.2
227,CHALLENGER,RMbhH1IU-LwYwhRrmxeouHWHXdvFfiRb-Etq34lOGVmqk9k,이 차가 식기전에,1095,876,807,False,False,False,False,52.05
228,CHALLENGER,CfTpgA4s7xUTlexGqD-50A5vi8EK9F8xwiwFCJj_0UuzzsQ,BRB Minit,746,396,351,False,False,False,False,53.012
229,CHALLENGER,ruE39d7t5902nI25ehiq9l2oaDtc-gsjV7gmL0m1le768JI,jgjgjgjg1,1394,314,153,True,False,False,False,67.238
230,CHALLENGER,pHFdSpUonsIZDI2vfeMfPUFjb53MZ5lZ-y3MNGhn45wEY8P8,모두가 건강하길,752,159,113,False,False,True,False,58.456
231,CHALLENGER,cVsOTqDUtdAaOT_oKV4UzBBJudTKe6TT_gkUO9HHDG9qdA,sheng huo bu yi,723,373,330,False,False,True,True,53.058
232,CHALLENGER,kBJ8GUpbTBpycIZ3uX_8E7JXi4CsF0CBKEJM8uK7QSZewg8,DWG Canyon,1035,432,360,True,False,False,False,54.545
233,CHALLENGER,eE-uv7jPdTUgy-aPpaBGVaTYbYQoMJq221vV9NCs-1tMJw,미쳐놈,1060,717,644,True,False,False,False,52.682
234,CHALLENGER,zZdj5A_e0MZeMzNL1--5zkR4w8sIW3fxWYKcaXqwPPSPy1Y,10k EGO,737,565,510,False,False,True,False,52.558
235,CHALLENGER,enMqGTisHa-OH9OhXpKrUzyJr3mNjtG33pZAVcv37wL4ctA,supupsupupsupup,949,404,342,True,False,False,False,54.155
236,CHALLENGER,7N-xHRuKu_WzSPlkQDzruA2q8Li3vW3PGfIxH5wD-mED7Ns,gkstmdals,790,542,439,True,False,False,True,55.25
237,CHALLENGER,kFimgJW2D3BJFMY00f17dl00v-XobdzoMej8uXqpYndxORE,Milf Chocolate,836,307,252,False,False,False,False,54.919
238,CHALLENGER,F0CRkJX7ofXjmnRbxtuys8FV_VXxfK-67EvaN1FeQ9WdSQ8,모찌피치모찌피치,726,727,687,False,False,True,False,51.414
239,CHALLENGER,SNP_l7tw_0VPu1LT3VY9pwjBzTolrktjReLzGrMe6OJv50Q,UijU,1004,542,488,True,False,False,False,52.621
240,CHALLENGER,o3eJcn98Afu6ipe0Hr-dgVhdvake7yzsqd1EFDuH3wyzaT4,태기베어,754,543,493,False,False,False,False,52.413
241,CHALLENGER,ftTEwU6fcDmPI5wzbloFyvkHjPq--w8OExAaqk0VWu3bYV8,EM 핑크돼지,696,430,422,False,False,True,True,50.469
242,CHALLENGER,JH8b8ihmtUHUtS-5NDu1WAG3OUnptE8BHLo8jaeC73QkU2E,중국인차단,799,188,144,True,False,False,False,56.627
243,CHALLENGER,jHqBcmnuiA2zrbKNk4V63e5bTHfuAisoVd9MTad1i2Zmy7E,정훈이의 모험,735,249,218,False,False,True,True,53.319
244,CHALLENGER,QRB8ZLR2mbUG3WlqIFVbi5ShIpOOogd-vQq12P_1wkjUVto,쭌 베,1054,275,216,True,False,False,False,56.008
245,CHALLENGER,D8Kz_Sm3ErW0mexifslnQosqXjGHEDqK1kFebJ7AYt5j4zM,can see you,910,853,744,False,False,True,False,53.413
246,CHALLENGER,ryT97__CvRRGMa9zZUV4bpmZLvxO4dB6o-XcEwZxi3vJ4IM,yasuo2,888,177,128,False,False,False,False,58.033
247,CHALLENGER,CcwJ5N2maZCrUmRzJZUaswcyalO5x2kXqlJ_tZqe8gsDiw,팀운정말나쁜사람,790,232,185,False,False,False,False,55.635
248,CHALLENGER,MT0J-EEZIUNrx14wXTWX8j-HeaNRsrDU0GcU5icDML8S7-g,엘리멘트 미스틱,699,289,267,False,False,True,True,51.978
249,CHALLENGER,JDnxX_vHhAfwD3QgT0fZrdeDwFXV8s67sk_v7vZNEHVCkJo,VGzhao345804673,716,225,169,False,False,True,False,57.107
250,CHALLENGER,SJrfFtrf3vhgr7g-RRPOOUWF27oT4RHhVn5KsgdhBgPLEw,mingkey00,774,246,192,False,False,False,False,56.164
251,CHALLENGER,6CfhNe_p-gvc7g9-Iqx-ZTFz9CuchXHIUPYzICquIP8VuYg,무섭다 나 자신,884,331,264,False,False,False,False,55.63
252,CHALLENGER,AezMOJFSSkhDbFA6ty6TwW2CA1Dlx5Eo3yZkVNUN4Jx8vkE,스위트 패스츄리,831,523,483,False,False,False,False,51.988
253,CHALLENGER,c4MuQ4YiRxNpcQh-jYefRNppLi5pt68dEaHre2vZZqyKSUw,lengjingsikao,637,721,681,False,False,True,False,51.427
254,CHALLENGER,WjmbYZXrrsHVDpeD0142ozIznoRosPRYhyoiuoIYqWKiI6Q,튀자튀자아,720,504,468,False,False,False,False,51.852
255,CHALLENGER,D4GY8J69vPvYno2DeuEiGMuXWkLo_c0bvb0m3rMaSDC1-2o,DRX Onlyl,810,562,512,True,False,False,False,52.328
256,CHALLENGER,R232jHK_whNLKwQG0IBaDhzcQ705Sml2JGAqtGodBHQqLdnW,개똥벌레a,1224,186,111,True,False,False,False,62.626
257,CHALLENGER,TjYxk7pK2Z_oJyNkTWxXQscLAh0cgmavQynTGKGo_Ni0dPA,베인장인요맨,814,345,287,False,False,False,True,54.589
258,CHALLENGER,81N2S_3a3AOHJvwSJ75cdqtNDAv3ZBrr_dhno0hZZhuGW2s,KENSHIN1,736,298,252,False,False,True,True,54.182
259,CHALLENGER,NLpGrORp0lok0nKy_3DIsSWPqfr0U8JQgtnok8cA67LXwQA,xasfsdwqewq,827,219,172,True,False,False,False,56.01
260,CHALLENGER,-IdVZq94mWPyy3wL7pzK3BD6POm0g3B9DlPqb-H5SVjBJYM,걸렸다 내정체,1023,325,258,False,False,False,False,55.746
261,CHALLENGER,WX3rB4WRrqQHAiD2wEJK-MgDgSCYeUp7iy8U9yoEi6puCz0,Zenit,758,426,382,True,False,False,False,52.723
262,CHALLENGER,KfOTiWbYq1-7O3X5RfAI-VmNtmY98mWXwd92xH69ZfwAav0,SPG Zzus,1196,325,263,True,False,False,True,55.272
263,CHALLENGER,f5-Oa4hzQrQW_HxhZY7NLMPxF3Tcvcyela33XiPs_IDb3e8,SANDBOX Leo,727,611,581,True,False,False,False,51.258
264,CHALLENGER,WMRTksEdflXr-HTxIKtZjd7GBqXPy-JB4lhGfQMqg0mqGn8,칸 나,1018,525,471,True,False,False,True,52.711
265,CHALLENGER,r05O5CfwAeqBcKDpwJiOdkyUo68z8VKL_I-yF3gOqdHCYig,KZ Quad,927,262,145,True,False,False,False,64.373
266,CHALLENGER,DMr6Ft2DVYeksqzONwrZy13zEg44QQqiKfV4IPENoKtJQd0,DRX Deft,1013,531,466,True,False,False,False,53.26
267,CHALLENGER,3aM7btj7Q3oJYTPe62NSLuJFHPytmO238Dt1P5V9ayPZhQc,7777케이,694,807,757,False,False,True,True,51.598
268,CHALLENGER,RPv1iiO6j2gBfhR5b5MF4xJzIS6-5KkLpW0SwTWYXTe8SNw,EM Karas,837,758,695,False,False,False,False,52.168
269,CHALLENGER,Y-fVYXgFiIB1gmiW5bNHWDwAUut5gZI1GySWjOHiPZ3ADQ,MAI WAY,760,190,144,True,False,False,False,56.886
270,CHALLENGER,CCeiBmIwXpNU6IuXLBrn_ZRW5vlJKMIzaCNUW6GLcmn0V04,아카루이,760,201,152,False,False,False,False,56.941
271,CHALLENGER,tThz31GiyieiQtsfUbIWRLPnb3PmZMTVgRgIKq9Fj2wyY9w,Sup2020,689,385,343,False,False,False,False,52.885
272,CHALLENGER,aitoCa8l_7VNu5yDtWOD8xVLSXabnEMp4xCUjea7Is6zf8M,lai zi shen yuan,656,451,396,False,False,True,False,53.247
273,CHALLENGER,dI8UnAdsqwmWLTjogSMG9IrA5FaU4bl2Cu8yDBOB74oOy68,SANDBOX Route,1002,377,331,True,False,False,False,53.249
274,CHALLENGER,mY6LYJcZSRyP-K3p41SuZYfF9Px2iLyLs_rjcaLYzLOOHeM,버기해적단 버기,773,331,295,False,False,False,False,52.875
275,CHALLENGER,xTHqQPCegLnVxJ53FIBwAc4so--P9qLlZdNS-e9gVotSfZQ,lingplus,678,313,296,False,False,True,False,51.396
276,CHALLENGER,ZwtSU0aish1zNtG5DycP_2gN_p-TCiI5HITWzOJEIDhqqw,Swordart777,1047,523,441,True,False,False,False,54.253
277,CHALLENGER,vDmMVvnonIQhNQ4-SQZ6G16orOuZ0sIMJyoX-wYaZa9_300,교육잘받은도구,639,362,316,False,False,False,False,53.392
278,CHALLENGER,-zz06v18Pmx5briVpr2Sts5d_EgS5mu9_Ues6a0-RcnaZN8,Morgan Burdol,845,744,689,True,False,False,False,51.919
279,CHALLENGER,XjUHYx6rgdfa4ks5VLyiQ7ne63yGZfhfQuPG55slky7WOyY,모두모두행복하길,1119,228,107,True,False,False,True,68.06
280,CHALLENGER,mFTwqjC3PElNSrGz1zpRyMgkZKL_LJarpOkz1UauP5tY7A0,Gen G Karis,816,488,480,False,False,False,True,50.413
281,CHALLENGER,h3pzF6sPrrFu91g25QpHAYniS66Mo-1ecabBPK0BlWjsmu8,요붕스1,1275,492,395,True,False,False,False,55.468
282,CHALLENGER,n-jrEBkUwLG0CpNJ9u9Xork0YAu80jeMmhC3vuRZP0XDm8o,quaddd,925,234,184,False,False,False,False,55.981
283,CHALLENGER,zB2a8nzMs1nE92Bte5qOBUR_XPBHNvu0npDbaS0173J_5QA,Pz ZZang,838,206,164,False,False,True,False,55.676
284,CHALLENGER,9jNE_lN1zyjG2Fk7_PG7ddHPOKkyUeM8t5a1GIkj7uFJXw,T1 Roach,907,654,614,True,False,False,False,51.577
285,CHALLENGER,cqOsaV_dNrrGq5asrksbY92F0grD3nXV84N93vsCxzCdRzVd,wsnowman ,872,154,56,False,False,False,False,73.333
286,CHALLENGER,rwrVFI-CmY5tU2Ap98xNZnhofDxSKjc7ND4MA4qs0F4QxQ,굿 팀,766,603,561,True,False,False,False,51.804
287,CHALLENGER,2oeNSQIRElWuBBy0P7VCALPN2pU-pwKS5lKVDqsh1pon5w,허징어링,756,147,136,False,False,False,False,51.943
288,CHALLENGER,g9Wo0lEx9Y4o79M8MGNjxSkap1m2K8Nx-FB4orhcrXWlXIA,whisper snow,759,707,659,True,False,False,False,51.757
289,CHALLENGER,fe93RY1MLYluPmarZSrRxfPLFfbc0PNsjPh4JTVG9cURaXo,hick billy,649,428,388,False,False,True,False,52.451
290,CHALLENGER,QxJwsgsMkFtUqhgmTgwXQw59dpzfLF5SS-j1BRYrmwuMzH4,daye lihai,728,726,686,False,False,False,False,51.416
291,CHALLENGER,EKJpC19EiYYuG5wn12rNTKxqr6P2nmFX0nvzaLm1r-ACyQ,탑나라 룰루공주,1012,373,297,True,False,False,False,55.672
292,CHALLENGER,AWYw0H-nuacL1iTVwP_JiWf6fsVhs3C-d_tv_QtFIMucC5I,boom1boom,836,237,169,False,False,False,False,58.374
293,CHALLENGER,12akWkNEs6a2yuXA1cBbtSboM95Z17g5OKdb21N7E-eiWUg,별 수호자 크림몬,754,435,326,False,False,False,False,57.162
294,CHALLENGER,Cgw3G8xRb3Dp0L2ydr7Zy9_PLruZozERrUZqbwt6y53e7iU,corgii,753,538,451,True,False,False,False,54.398
295,CHALLENGER,y7Bi7ggguLC_jWPW0UwCNYX8DaVvje0Baw0U5stJ1vMHTQ,Iove galio,872,391,319,True,False,False,False,55.07
296,CHALLENGER,8wR_3qF35HVW69hLsjccgIINpYvL1hIrecTuwu7hlqhMqBo,엘 림,900,538,493,True,False,False,False,52.182
297,CHALLENGER,VCHWk7yvBAS8VmeA0ehYcClwnevyhYjyKsnfEKLHchJQSmo,HLE Vsta,972,231,181,True,False,False,False,56.068
298,CHALLENGER,QzJ7UtzHD0PuP2XSdF8K4wSD9ozAJePPY1hyNMfavqLxn0M,롤오브레전드1234,938,210,161,False,False,False,False,56.604
299,CHALLENGER,vZzxELCJgrXsbIdbmbuu_24QWqD6BMugA7545L-h0sN3fGc,d0 myself ,699,904,861,False,False,True,True,51.218
300,GRANDMASTER,7fInrf42xiG-5RoY84OUl1FztBeF4MFJAVKb5DF5p6fcmQ,묻어가는존재,435,522,456,False,False,True,True,53.374
301,GRANDMASTER,YawiZQ7upSbpb7xJM5p5W5o88uOwBN-c4yFV4u2EAR0jRjY,갱붕이,365,359,313,True,False,False,False,53.423
302,GRANDMASTER,S28lXq5eqjZxfvd2u68Y68OzW2pWMbMzHHcfNIkGjC6v_G8,feijizhadan,561,740,729,False,False,False,False,50.374
303,GRANDMASTER,wt_JQSglsuCIoy44V848btYhxHNG87tSoJITvc_YISZtbx8,AF MapSSi,449,440,410,True,False,False,False,51.765
304,GRANDMASTER,N2zCbvDGqmcpq9rt6dPfFVz2NiNk27cJrnBsycL9MlpmQlI,코코오빠 o,500,780,737,False,False,False,True,51.417
305,GRANDMASTER,JX1TGt3cTCfOuDV00kfE0J4uc8gSGWZnV3snzXmkIEarxgc,20170520ToT,322,725,727,True,False,False,False,49.931
306,GRANDMASTER,RLShx2Db29MVUSU12P80Owovn1CWv4uxJTND8KfU-IyBvls,돼지감자카레누누,419,304,270,False,False,False,False,52.962
307,GRANDMASTER,cCzuZIDvvKTFBvibj16P5O78cNaBOQ36bXfg1-nxRiYZeSM,rltjs,653,266,230,False,False,False,False,53.629
308,GRANDMASTER,Xe63wxcB0T_5qIQHB0xZmTOTJjqoWOg3p5e5UNSxD4BbQDQ,윤용호,537,166,126,False,False,False,False,56.849
309,GRANDMASTER,8CyjEKRjzvYp9xZSdUdLXc03VtbUkPP14DSEsHUewNAZ7xk,baibaishizhu,514,430,398,True,False,False,False,51.932
310,GRANDMASTER,UKpl4d61G_GCgr-vB0ERKJC6e5kbX7BNT45zQkITBBrhtQ,말걸지마라제발요,346,237,202,False,False,True,False,53.986
311,GRANDMASTER,UYg1Jor4oNETPnLmCPGFCF67_nNg4MjhrdH4Hhi1u8ZPCjo,BRB Tool,334,213,165,False,False,False,False,56.349
312,GRANDMASTER,p6yv1Sgf_kPj0rB3sbaz41fY7ghhB8T1PtyXF4HU38xKMIQ,아무도날몰라보길,390,987,969,True,False,False,False,50.46
313,GRANDMASTER,TVcMMz_M657dd4lRD30dxWicaDdNnZC3ypUZRF4cq7OSMEI,Memor1a,412,483,442,False,False,False,True,52.216
314,GRANDMASTER,8zQ8lU2kiCEqtjC5rt0Xs3sd2mHHJfG4K8YHmZlkofzTdWM,우붕이2,604,323,272,False,False,False,False,54.286
315,GRANDMASTER,1JniKcuzPIcNTLSZEaPz-QHZpN74J_YKgY8DlvncoHLmTpg,IAKIL,609,1111,1048,False,False,True,False,51.459
316,GRANDMASTER,wc8T3HJP_IwDBH6UpLfVDCC1idS02uIGJNpq5NbE--0Q7qU,춘봉박투신,586,168,117,False,False,False,False,58.947
317,GRANDMASTER,OA6VJPg_bwHrGU1h9GvcY1OPlZda1NSj4-eI-UjDxQZNUA0,hf ghkyu2,642,444,404,True,False,False,False,52.358
318,GRANDMASTER,w2SIerxg7sBUU9JDgXGk8mrUtP6WnwZTypuVP8ntqv85xGM,Felix It S,425,224,184,False,False,True,True,54.902
319,GRANDMASTER,F-Kz13KSYRyz4Cc4x--kgerVJUWTSQ1waFXFTw-5uGnRIHo,협곡의개,401,159,112,False,False,True,True,58.672
320,GRANDMASTER,45EmCZQbsxTtLV73A-m4tFOHR4qjlhqKEVzjxzrkNfmvjkw,ca1hongdao,504,888,780,False,False,True,False,53.237
321,GRANDMASTER,wCpSKJfaNA5k9pGtrodd0XC4aJLQ3-K6aWRobw3DWSELyQM,Gen G Lospa,410,227,191,True,False,False,False,54.306
322,GRANDMASTER,dySPotTQUJDd5CZQKhL1mv6dPPB8vkmkA84u1WHulSN_BxE,쪼꼬맹이 딸기,470,371,341,False,False,False,False,52.107
323,GRANDMASTER,_AUneDDfYre8lKeOwgNeT_OvHmahK1kDKU6VOpzrjtMoi6U,갈아서만든배,411,496,456,False,False,False,True,52.101
324,GRANDMASTER,CvOk1O-yAypo9jtqJV3l2ODyoriozVqOWWJQ6qzc3_xOcPE,zjzjzjzj,392,666,634,False,False,False,False,51.231
325,GRANDMASTER,CRSJ4yEBDYk80RLZlRmsfw0a88Em-5whSdp1S_wi0eLlQek,간다라쿤다,600,792,738,False,False,True,False,51.765
326,GRANDMASTER,Zw8-P24LXhU2Lpkez2VNyhBNXt6N-og8qgirKwxxZOjBpQ,ShrimpVicious,343,584,549,False,False,True,True,51.545
327,GRANDMASTER,NAyrzfq9k91qHkeNm_B_miN53xqVEIuPWCgUVllm2vkqdd8,와드 드세여,472,525,491,True,False,False,True,51.673
328,GRANDMASTER,PM6KHzXsYLoVC4CFUK2AkGbgeKd2GZxJbmh-XZhaYzZqBFk,텐텐이,560,443,447,True,False,False,False,49.775
329,GRANDMASTER,kT4GqoV9hXLF3koEJlbANuVfFUcDSgXNk7d9IHHjE2cHPwk,생각하고집중하기,567,700,651,False,False,True,False,51.813
330,GRANDMASTER,tHya6m1bl0opVOTncgkUcPZ4Vdc1770oJ-mhQJlDzgz89ZQ,탸 릭,551,338,299,True,False,False,False,53.061
331,GRANDMASTER,7SpvxgHRYgqc8GXlj-7E84dqOkXm5Q3zu7K7IDCkvRAqMnU,Wubalubadubdub,568,659,618,False,False,False,False,51.605
332,GRANDMASTER,rBRftR2AfFRB_ziaUA-YTbPIV5Ebtw_WaVjYTOGXB-O-S9M,김떡순,349,358,321,False,False,False,False,52.725
333,GRANDMASTER,whJSVTbfr2ekIT8SZM6248Vp2kdq2XxkAjOk0b8jwR7_gG8,Gen G gyuvee,437,1073,1070,False,False,True,False,50.07
334,GRANDMASTER,4PFNXL6W2tF5KW2Lj0K3NEHOKN1ySbGEwX0hpAnS7rW9nA,뜽우얌,351,188,156,False,False,False,False,54.651
335,GRANDMASTER,XyK84-eRT3Zbq3RSHXS3iyF0LbDky4AOUeIXZ6nn2O3xs1c,lu ming zhe,512,346,275,False,False,False,False,55.717
336,GRANDMASTER,ZixN5QyG_KOq6eILC_FnN1Y4vxY8Ih3O1rmENs7pFZYZcqQ,me sb T0P,398,654,623,False,False,True,False,51.214
337,GRANDMASTER,qAvszVnXJW0M5d2ZWigsK00dHVbaNOp51G7gp0hHx6uoVM0,소년가장 원딜,643,328,216,False,False,True,False,60.294
338,GRANDMASTER,L38BTQNea6caPJibJ_rzwyH46l0C1Irik7-kqLCXe0iLh-A,Excuse,329,334,312,False,False,False,False,51.703
339,GRANDMASTER,2CsK3bO5rRcaDCm-g2YHALx4aH8uBoMpLJDC7-tr2oKBwVI,이 영 봉 의 건달,549,545,471,True,False,False,False,53.642
340,GRANDMASTER,0--8e3t-jrA5AY4OZFcfyXhxhg6iLo4-x6xk3g_7apgOIXA,깨물이 드래곤,508,271,233,False,False,False,False,53.77
